4122843985, 2946909430
2338551893, 571284910
3656473892, 1952441508
1236762328, 1674904725
2862439219, 2336643935
2683489194, 1910166796
2440424449, 2086159700
31439864, 3289201832
597180898, 440208549
1527402917, 2022638599
3376633008, 4011250746
3408146014, 3497005077
144309548, 2134777033
1452339972, 3117387601
2545108704, 1041409880
3302946178, 3198354005
3398275993, 167834916
333213123, 779597250
412451277, 1198603727
2800894672, 257529438
3490815436, 217084870
2874912957, 4217676415
4160502177, 3907460797
2431269422, 266723496
2425739271, 1723677573
3112035257, 1186678927
599563820, 1895467282
2849238758, 1117509608
712403857, 47201547
18754742, 240383503
3039553271, 1355531333
751936187, 1629457662
1966652973, 1016553743
3886006107, 1022774901
2051362252, 3604074468
2657922235, 1273619996
942921541, 1236446108
1558240428, 673418725
3816301931, 4037024566
1263466682, 2941473923
1322060812, 3289877454
2382612294, 1816932163
973720426, 3638463033
3592233846, 3511103124
245246065, 2540340358
1935366734, 1561632780
4136470015, 3146828869
3510248813, 3565212089
1325894283, 2258587299
4287611803, 78609815
3345587542, 67857377
1084015862, 854755840
3729253965, 848283172
1211368458, 1310168693
1060044140, 1380362482
2518985133, 1159871075
4241819232, 3982939919
1773516306, 2727062410
2148495967, 3107353234
2957276190, 424490793
3913502941, 1546316112
2883546044, 106679986
3757421355, 345330812
1810090438, 2186645391
1838359458, 2113062046
4253186836, 1268851280
1441405565, 1447462231
3394079024, 2207897624
2372633292, 3381711244
3762419796, 2440162425
951619015, 3781737086
1504305684, 3063492952
2016496497, 1270772787
2831980831, 3830853609
2164908885, 3851891569
1797260300, 3780277898
4243910307, 154906856
809723660, 98685222
468865575, 1016709987
2596883742, 1040514355
1899380347, 1815197184
2409528953, 693187000
3047722639, 1701715110
3848214252, 3951708786
2732692804, 3978184757
3972480195, 2048922608
1210321102, 1348473925
3790434288, 1242042889
2315185962, 1937170697
1972606049, 691072408
4262323433, 2277325005
697209345, 1619433649
1806329295, 1344678240
1017142770, 2180786527
1237611423, 1812444952
2135674732, 319809346
3182854721, 1731222823
871499580, 3204557813
4015109025, 913905111
1513082409, 594535774
3525675080, 141078871
2573164748, 2804918255
2073593030, 983292251
3376609076, 1072638593
1320695317, 1417592556
1390511533, 524827282
1657325991, 2337536490
2523456268, 3761668678
3359475875, 140437360
3234813510, 3822669788
2117775752, 2770864391
662262232, 2185695972
380410552, 3642490092
1663581168, 1923768950
510360035, 2759828749
2264405076, 2148294758
351664535, 3802791317
3368028254, 3302668088
2081870830, 2272146861
3764139548, 2071143663
19817923, 921500695
1621690523, 4244020962
385408765, 3815306973
4115155608, 3735019574
3434593973, 2202509676
1280370059, 976860969
4086166584, 2214441965
3666210653, 3075565008
607266376, 3148044591
1701023495, 2857933772
2457541787, 374845555
2387555588, 2232792737
4213105866, 2651282534
3677756699, 3603607680
820052579, 935834157
2693499896, 1952541687
2281875375, 3470084486
3800708333, 4038482948
414785071, 2626078808
1181927747, 639376860
3461969101, 3787537404
65454346, 1711411505
2635158238, 3150596307
4004993234, 3542307221
1655216565, 2803508443
3254859788, 3615072696
2942090316, 3968664251
390594735, 82235172
3235886499, 507379796
2218624092, 1251260229
4288473087, 196455085
2355811522, 4139279572
1341563356, 2412190274
2151352212, 249477197
3045944479, 339845071
604960221, 1246622560
2161545902, 3296863839
3737122469, 3004015806
2397027292, 3756273773
2727356201, 2890367485
1144133857, 1559462173
2921485082, 393008392
1041941045, 3253657839
215026, 2799684619
346580769, 2713194889
2007762010, 4017481613
54300208, 3714921945
1931937382, 4000891703
2614403367, 3224158794
3365105645, 4217648591
3326696133, 1724117417
4133058131, 1320591254
1340404354, 3145718272
1873024677, 2015956589
1323180577, 1581233248
3315095277, 4200804206
2605054779, 4120590989
3305644956, 1567488353
1896838119, 3604735704
2584253525, 3529046856
1200792984, 2240025342
1369763171, 3105611377
3779018835, 3306020775
2360445504, 3575716687
300548069, 2097962132
3370528937, 3365884282
2431389051, 2155357764
2676363720, 94557939
1761076651, 456841933
733788703, 4022409427
2387045359, 1047171884
673973918, 3145556409
2221471567, 4269628286
3166836545, 568480955
663546513, 1445869236
1088599442, 2266894952
599136555, 2806561489
75566644, 2182565885
4092767524, 3053982938
1564263996, 2846471365
3823372166, 1833681031
3335485522, 4080877254
93334514, 2581943356
3723372929, 1468316269
3426272144, 1030822077
3625007269, 3544676047
1795011925, 621894081
2334432167, 3602675937
1049701074, 823989460
3884803642, 1483626131
774932153, 3850530808
1086951456, 2228820785
4120962583, 153332106
262213820, 321483898
1643424424, 3047687509
3822584978, 3770824226
3151047283, 815076517
1774505841, 2541632199
4145490624, 1622229933
298583341, 340299343
1410475573, 1153103087
3571928462, 2022603768
496146691, 1253940052
1457564124, 2314702998
4212125510, 2213916080
3208505436, 1356324328
4179536152, 2862974319
2418850282, 3404845915
2838915293, 292826133
2030230992, 2580658599
3697259857, 2437917107
1616932060, 3744583934
3953658099, 3801621917
3452366222, 2998050348
3150020038, 2205364051
1960430182, 124860791
2302233199, 3039010002
130597110, 1919192981
919707071, 3806431418
677596538, 2396687411
2429606050, 1938869391
2275596569, 3940266759
370051942, 3512383283
2763162325, 4234490847
378121402, 3591597941
3519539265, 786829554
4281503772, 835769802
941803360, 3650219861
2483770690, 2906052250
249581412, 3115662459
2144523628, 2474704519
1481753373, 3200927936
291665743, 753773602
3441826934, 3465915146
1077180108, 3947433824
1837781835, 1217072584
3500395303, 2872892948
2089669607, 533231562
1460253442, 2155473405
1200305565, 1437583111
950979683, 1551980130
1176953060, 1051161347
4110871415, 2385838742
2501629027, 4052194135
3394920820, 4001878808
101080008, 772530098
1662320761, 4134110092
2020815801, 3802229512
1167423298, 1804748527
2340531239, 3453892481
3587533299, 1989528639
696494452, 3894190720
1396687604, 624895327
4280259364, 810923733
2875734628, 2786756078
3524403994, 1173679875
2536391530, 893443642
3069334423, 2162308845
3706229001, 532877010
3241492456, 3688915241
227766304, 3090052234
2114085813, 1343106928
2959671700, 3013417005
1075762461, 3215799484
684734100, 1051966167
323989104, 1460230920
465909286, 2526929387
3703430121, 2817479468
1130377449, 3343948450
1019252952, 3812404349
4054832305, 15708460
3068987362, 3084621227
3785456948, 1108279996
3677275071, 898258494
773350662, 2236385040
1525222533, 3536918173
733330618, 1838302879
745146331, 3208244092
1957714448, 1511330718
3577357435, 1368551931
3983561888, 1471205349
58941625, 2727573175
2072668138, 1177204831
160811884, 1696149164
3767704735, 802900818
3627660961, 2171058904
3019873965, 3823882027
3754058704, 3841907707
2578125803, 40073582
1176556035, 2815442188
1221396732, 3298791358
475510176, 1562248181
1041507453, 2817032936
691421760, 2502339160
65994034, 1812690982
1052184274, 2987333149
4047281984, 1033721381
3798716723, 2274561864
2972704815, 3608886531
2103165930, 521824753
1886631399, 700353194
2842657180, 2024193424
3216882548, 3991678366
2824515691, 2037899777
4264169136, 1671582064
2981924923, 3870190489
3676857337, 1705292069
3328364092, 967023063
1531689101, 2289625027
3103419179, 2255014540
3144933938, 3240214233
1420840988, 2048333778
2962586211, 113214390
418562759, 4152369279
4208750930, 3291142206
2163207829, 4156256195
3855662245, 789932029
2164943530, 625391166
4276698781, 4284266544
2514044083, 675177609
675622624, 2920871791
3171912675, 1852455399
3905176749, 3264637521
3223835697, 2803831770
2923580232, 252167200
1772498054, 1928232352
682984482, 3867875820
220061472, 3993390638
3752508211, 2365265723
2032626937, 1097797457
137735174, 1193085226
783812008, 884513557
1384370468, 2958527861
3770575488, 1171324464
1985053054, 2686831699
460213238, 2918294937
2684779873, 463811014
771851464, 1770830559
3200202511, 3217862966
2690765588, 1220732240
3277302525, 2269603524
3300822359, 398221299
3250957741, 439131727
4072241848, 1552995852
183535209, 3517494083
2912700715, 297292614
900968021, 2031146403
2393749722, 3339790804
3427743778, 1491617465
824471536, 348843620
1916807264, 1747804508
294989326, 2293001062
1241712083, 3568419307
2131234683, 4082265716
3434155915, 3689698221
2862460982, 4023149469
2710205295, 2349965246
2756081209, 2599753098
644818923, 2960470230
3969002975, 4006337280
651854629, 1855150200
571581018, 4268499290
4198881813, 2568258580
3342991275, 609031001
2040989163, 1900376876
1766208685, 2049129627
3433618792, 797515617
121812752, 3643920634
1225538738, 1313470287
39371342, 4009846516
415441428, 2665147769
954326240, 1168450172
13417191, 1554607609
1268486385, 2527794677
4129369695, 1793478046
3604102598, 1607852750
595484858, 2674120351
184973989, 3073805493
2619874062, 52845263
3252835688, 3797823189
2311305601, 3307153556
1755327248, 1881809020
1543809791, 2213975340
673340488, 101357330
3575321207, 3484058337
263847925, 2042531658
4263970920, 1693170198
2986221935, 2859417848
399677397, 3354017766
3236153678, 742417274
2710937141, 1720804476
547917920, 2091846059
1824333443, 1734326363
1355161969, 3746947067
2423391739, 2359928403
2958211394, 4140191647
2674846316, 2039475914
2740261600, 3076883461
3113024157, 3603978485
3374476448, 2003625844
2989842501, 208963160
3819571862, 4273205762
248297010, 1141650567
3904187802, 2054703678
2607535029, 3857784268
842417280, 238405684
4051274502, 586280293
2573562038, 3004506827
1428649973, 3765778971
3868456713, 2649384289
671868139, 3732419951
2526381935, 3488095177
2197949676, 17308463
852778901, 2204381093
355001431, 1621275595
1041372714, 720703756
1397554625, 2751239808
4186259853, 3613246036
199285554, 4080466709
3821736568, 4088731689
1865789171, 3164878776
3146178006, 3525239403
3627386110, 2305068770
154860692, 4285355888
1783415819, 2232694815
658364977, 1408367553
4023889122, 947575500
300601299, 4112284838
530695078, 4237840708
2368576711, 3286205052
172372553, 2537067466
1444260753, 2483633459
1771024298, 2723675062
2373662806, 2581603084
553019142, 444429333
1630188058, 2973273409
2979477635, 2749446849
2814133572, 164971139
1111006737, 410617647
945457627, 4152520963
406792381, 2520888964
2983963101, 2048447025
2285266324, 2730892250
1170696926, 4164577890
2880007395, 481204059
1671387372, 3464680657
3512710756, 2305228396
3458454382, 980352825
4201997091, 3450781289
3051961746, 3113908134
3847894090, 1876292002
3798489730, 1195675273
2755719348, 1234156115
1049184717, 2626978431
2434975415, 4099046960
3655987509, 2944036482
3822936690, 3618221360
1649214522, 3893365288
3902192137, 2760640428
3798233323, 3260027504
3622971550, 3228434594
3801712570, 605502459
4234385071, 749219378
1596895832, 149928164
895903938, 377532685
166986317, 2515447269
653139666, 676284928
3768700279, 2671531093
352552708, 3558540068
615477045, 59314492
773302844, 1675087808
1224074914, 798884319
4040160803, 15456106
3543943591, 1905416995
1517491058, 3565667094
974291864, 1956518111
3625219369, 3836133876
1583317571, 2359575388
95743853, 1788722615
2699009219, 1991454866
665035776, 3830936326
3804012753, 867760481
1837376774, 4089191268
3056223868, 65291646
1320207320, 2944873106
1682750571, 650406389
2739358900, 2237504854
1566894680, 2818327049
2316273978, 1322149621
1847437831, 3202493893
659245952, 325660535
15777986, 4255195866
1682420771, 667895002
3840739181, 2062311898
2638448753, 3489005921
693832322, 893379880
1306206038, 3268363720
2509861420, 640783736
1794764213, 427203928
887728006, 4036882177
2474266236, 791928025
3064502454, 1831540350
553791767, 3116059838
1610847191, 633418097
448780189, 2131764022
3987519865, 3099301216
847072486, 2321570034
4043219855, 2987167265
3247892071, 934813958
3191789279, 1536789089
4212811068, 1540453844
1583618021, 3413342227
3592501756, 3308763267
2692104975, 2361652076
3373195125, 1067912151
3631420361, 1119449211
145307273, 2533096284
3745049260, 1033600525
1135042859, 4268818397
564914579, 3227516550
2875443046, 3652357615
1654225717, 1601342786
1714649369, 3460868864
2860357493, 1754332149
2914001275, 563247832
2745299193, 3686198860
1324167854, 1262881620
4120814284, 928538663
2581461321, 3949110634
418665964, 3171676719
1323326030, 4281466313
2765719689, 3976861309
3764114157, 472938612
2722429532, 3727757935
120074089, 275133157
1286975067, 456182127
2211449427, 194989006
449673260, 2763255394
2102208857, 4133485045
3788550656, 702259968
1009594993, 2797207109
2512075368, 37051309
2894937589, 920750311
4154823685, 910767818
485356038, 1667747652
2858071571, 3960020774
3100193851, 2784354357
325524861, 528661491
1269641692, 1259212917
1610368639, 4012504254
4079598170, 877612921
3263750049, 554208914
3665412719, 1008625597
2789364236, 260689061
1705041421, 2469982971
3795362802, 2997672167
3811888890, 288653863
1835459924, 376337731
766728075, 198456545
822540042, 3650456954
113550256, 3623755074
2288937316, 1038328203
2510713672, 799273695
287308951, 4098699638
3018747575, 2530909983
2404770098, 4079072337
2784424972, 3530080489
2759629849, 2012760079
3290516045, 2090905040
3095068188, 1499069245
2659347188, 2821802365
3678992831, 1036329289
3853115803, 2380035071
2827791504, 1808396046
1602066017, 2525038494
984628771, 2951465846
3143621196, 1211823941
3480363583, 3735671897
2913376942, 1902288660
151728526, 2432133921
3340981064, 4152216889
2517202758, 1044699231
3545934588, 291021118
2112723529, 794851645
1436076009, 2783078466
1342573900, 1218792292
1198244650, 992798572
4162958106, 782260505
2955336865, 1231784409
2400852005, 266326169
4024482324, 2853934238
2183391897, 1982418872
4053613239, 1861261507
396466255, 3363733751
547469880, 2108032720
335548086, 82756718
1456848964, 2753642841
2027399675, 792467020
2795080241, 1784081354
386062635, 1752155539
3648987428, 3753950188
3688233614, 2982912399
694087411, 3272398654
1405461003, 2293298404
2550985313, 3861906018
3536775451, 956934301
3608231559, 1253841984
222269501, 1505015268
548297400, 147278586
2676583218, 3185227654
1158601476, 604768582
1297843372, 465351788
3765062459, 3706830230
2284232344, 1398853643
3130850677, 1533016109
1367075891, 561873245
524054688, 2846823437
400376609, 966277072
1875720682, 4210440286
3818889558, 576701129
2000113943, 3362653466
2629789813, 907642987
95484044, 4050289840
3346815116, 2146948905
311762476, 333407717
2761965360, 1001088884
383275348, 815666976
2559723828, 2787289925
2109761334, 1155983002
106098612, 2087809038
2929261272, 1530241482
3630065591, 2106700694
3665863132, 2417263596
1944901236, 2476523416
1732696633, 2207966388
3042227153, 1731607107
2103372525, 446296708
2032413774, 4111520413
1770632504, 2854021319
1706666406, 634474209
1362399982, 243095944
2243658729, 1492303440
2693310897, 3830713234
3511492446, 3254211431
80898162, 947086634
2172368425, 1179717334
3588327626, 2601946979
2558915444, 4145116667
394752410, 3163861613
1522776100, 228874271
970999226, 203788147
2562372058, 1599287185
2010904957, 2293167573
4176448291, 2742542307
3132136237, 3966056870
3355929505, 3856642646
1425102138, 2111633817
2584241865, 3189491635
632499491, 798003421
1566940723, 233578734
3168722880, 3366319817
979688844, 1189498204
1087660779, 1687594506
3717044099, 2381598313
3633548010, 184067546
2794934481, 305343761
281146027, 1872758299
956665104, 3904427211
328187506, 1606959897
4018655090, 284027310
2325990422, 4193683054
2244071986, 2020016029
622423334, 523407922
2953033607, 4191331155
4153031355, 1629644693
66543604, 830026927
3845778553, 314167437
2871817941, 2216089797
214654792, 938325452
1853345654, 219308583
1278715372, 2657381100
4223154165, 1930833758
1446107996, 695247044
3599463356, 3786503728
1181042303, 4239954676
1179359500, 2520451583
3140337060, 4153751369
2651475031, 803837031
4245061412, 1493643779
3162853244, 2643498191
1631552400, 3034775871
1739176658, 3056824662
1385083217, 2172050217
470118420, 2996397753
3223012513, 1987553490
526242625, 4228388756
3372522747, 2592060748
4170503915, 366220364
2727680485, 639234686
3207081733, 2860206374
434691003, 4145692166
2322795329, 380893474
1372020156, 1697245808
1570459427, 2040146304
4170963254, 104538228
96829224, 2933449157
3562565401, 4031517965
1066662929, 3462933616
3153664842, 1008526376
2060266782, 4128630673
1834694251, 1946092637
4055701581, 3953672490
2276330217, 388550171
690417126, 1321281802
1334526816, 3873426299
3811555387, 574855299
3033383342, 3350666494
376377852, 2556316974
1693760438, 3181843177
232828374, 3482520271
348536784, 411122246
302841950, 357149544
817430134, 3515795328
2574495217, 1085377308
4125224490, 407558665
1987060415, 4056569577
4280671760, 2681347866
2260199875, 1854934127
859968010, 2839510325
722278000, 558704023
1648755384, 2120844185
398083895, 3150528382
1189637447, 3986151558
1480867427, 1480798228
1319360474, 697230766
767201578, 2025557813
1633321325, 821875233
2208505270, 2570722333
1097490434, 1749777719
1642667801, 3797752896
3688917517, 4103658862
3292557414, 1910796283
664098207, 297238165
1120531324, 2786813602
1501569650, 3616720458
1591504241, 2057137003
1554706405, 818341523
97852621, 322383709
1403703871, 885939614
3981345154, 554080898
1522848933, 719559783
1816835791, 781023986
3193210020, 1744045361
478321520, 3616829149
3291455820, 201609805
3818821257, 2894145611
3683272503, 1668030166
1150570596, 1813611249
890365716, 3358388173
2455979687, 2809781124
3219873074, 2276966448
3777115991, 3869022732
1397308011, 3558586702
636857125, 4243471263
70412122, 2936374502
1057605272, 1335900509
866290860, 3820811738
2477186335, 1869432414
2765923296, 3968276660
2361637392, 3244270292
2772619618, 3632129934
2052316352, 57781857
1513529829, 145995038
1077747492, 1335666750
1400437208, 953807928
3426425924, 1454505333
2075315587, 171295575
2143020085, 458265929
1328844747, 473504037
336507598, 3755690532
2771172209, 4164387018
3045340374, 3092578711
3178363019, 3682641219
2270204125, 1408666456
3227068247, 3555404452
4163112617, 4032457709
1877129292, 705540098
2959554071, 2843226888
731997407, 430704950
4024052087, 1872749053
685446395, 798288592
2177707325, 38748838
4110962324, 1573488871
722103820, 2371717503
1523742193, 4081993740
2351957539, 60686447
2333738997, 2426429887
976776931, 2200326695
3504980226, 1045047421
4044638366, 1198562888
2002554023, 3016423471
252755606, 3448049139
2547897416, 1647813067
2272092790, 2811733977
2494548088, 3879160634
1947311112, 1032860938
2425745757, 1648199368
2498088767, 1892544952
2545692018, 2398082023
971106926, 3671637249
2810936494, 2637624722
3935643409, 4251771432
4133554736, 4254781682
4048340345, 166580368
917934463, 4123288670
1889139953, 234511644
3771719546, 105605796
2760389037, 700917483
1690620946, 105403561
2525722040, 2947719758
2062318805, 1523133771
3257187602, 2499155929
1513397597, 2546086806
752320085, 527731697
207291715, 326839216
631495692, 1325934176
2907811981, 1821642200
1164554147, 2654629172
3776402231, 3651161979
1169891052, 1331078486
1531339730, 1958784406
3047958792, 931308727
3058966716, 2901001361
474483131, 2601744454
1864795097, 908877211
552710826, 3766741227
1723672512, 3833854096
2150423326, 4240256560
664597756, 3238828040
3186933772, 3328209919
325864577, 3009029918
1988896436, 1781480560
2500719446, 4279793563
3028604108, 1232061077
3909994980, 2516409996
3336476885, 190042904
4225727411, 3311791097
717882285, 980353663
3068297466, 1634369554
2310535269, 3917672021
2671814526, 3392639068
2282262699, 1162088104
2271277543, 4269361558
2233524655, 3763787964
396025906, 4182216485
431235680, 311439499
2299967034, 1530635659
1337647536, 781264506
1041322608, 433337714
204606007, 2240474342
1134628101, 3698885757
3829779664, 447651989
1809055430, 2498324767
4223253104, 886659509
269083322, 1934351299
3237476860, 2902878604
2936725393, 3290052501
184145260, 2034151428
3643967919, 267866505
3258781762, 3747662420
1121969192, 2963793635
3285063215, 3568498306
2808593476, 4189496777
402121413, 2035603875
3806427495, 3273598139
1348694775, 1996722205
1326556840, 2357605290
757687639, 522767748
987308612, 2762074319
4059358182, 2450430664
2512605940, 974025802
1320212980, 2743385807
1679907699, 1361523229
1621209228, 567002076
4270746802, 3592212491
2908957977, 2941692948
228502528, 1379580592
2668835882, 250911613
2131300678, 1835196632
4140046221, 4140885536
4053293925, 3724797951
624921049, 1766910091
2859643221, 4205169648
2916097282, 802676365
166917384, 1784524481
474106415, 1053803079
4155371202, 170443441
2458770781, 4216374758
1115002441, 2282144780
1260473610, 4042457506
2845616064, 3863893741
3167700724, 204009050
4083733312, 2159590541
423185614, 2691237792
66981316, 207082305
3003898229, 3455080764
463427272, 1067382129
1639116816, 2307510085
116244791, 1940255282
2729836189, 3247306638
3278733724, 180792082
1980797154, 3179884099
3221461403, 2245203833
371722818, 2514153622
1697870794, 3631097154
1396325719, 1257468791
4187839356, 3607347683
2505740333, 3269901612
1857589408, 909920903
2062966337, 1185988836
1436737257, 2974867741
3131601014, 2230486668
1340658043, 713921459
368255995, 2392911897
2397589335, 696732292
3943154956, 284157105
221095603, 1338509561
187796240, 3335198398
1780329785, 3169614897
4069058175, 2398290493
3182867635, 4232271284
2136919905, 2601509706
4181526492, 3991700611
699751132, 164919998
3856114712, 3009652633
4175606063, 1061365235
2449456166, 1423787889
2886105230, 300574786
2594052379, 159204884
2782773652, 3651849530
2768360347, 1549955605
10926584, 3648100195
2707790914, 4015266328
2673643579, 1236522902
4025417861, 1986257154
3005628741, 98866974
827284705, 2619114274
1413688221, 1594021974
2989959911, 742299064
1637420281, 3804973942
2174647353, 934456331
4230310718, 3342852427
1070624966, 141910430
843389581, 3160185743
3963560107, 3989107002
2149410902, 672926544
1504389710, 1134910095
4020437629, 4151563631
2165962752, 1949916525
796067217, 2688893029
3656473827, 4119715236
54943987, 912833845
2478375468, 484113821
291199097, 861888835
516795800, 1273791291
4127728509, 4233462479
2296415184, 3423958854
2919429398, 1162097680
77553783, 959989336
778518390, 3023545499
2913040734, 2241065544
867042408, 586044873
1785863622, 1895308377
1672922714, 80762429
1313711070, 392239854
552133839, 3349024180
133087030, 1487908280
2673911574, 3726443886
362132729, 3227778019
3725774963, 570215150
1798562056, 2599347224
1100352282, 1413401126
2318637919, 3689203147
2368279318, 338014954
63676764, 1395626588
2436504924, 2225515975
1195015493, 1817699063
1909097467, 3205855654
2930367362, 1116058782
418421357, 1524074017
2697257225, 3497448418
201702182, 1361694622
2737419516, 2015398439
1608374760, 903427001
2463760428, 230676320
3627155960, 1541086871
2472840315, 1392679153
2722040982, 2903425345
1291635154, 748379910
899506740, 2651516558
1873994940, 2366594747
4009237747, 3762448768
1019839417, 4271266496
3503650530, 1757042461
552576892, 1665500535
1382132705, 499274675
1585945420, 2631795117
463650371, 1189769573
2889803893, 3297396274
2009729429, 3925178440
2871122249, 1187064612
2667598289, 2954769751
4221742963, 2793036368
3187950365, 423952956
1455851091, 237438722
2539222398, 3003868612
246320835, 3644702431
3097275536, 4039674150
2677465289, 3760510390
2288024277, 554598274
2652907093, 266861474
4106673346, 19846313
3758819929, 2015917013
3676472735, 2526683795
2322089673, 3162483494
1142434807, 3309601505
2989203018, 2051849047
419959877, 2167568073
3279980788, 2325735913
2732229612, 3930580902
758198047, 655722083
1275508549, 235235048
3210515844, 3933058917
2124279970, 2483629216
4049658610, 2385595523
573164104, 1466134191
2130988814, 1113725452
2930622048, 1953438888
1097820344, 3893783214
1940986701, 3966016434
3903129077, 1648570810
932403226, 358066443
3037834527, 3978846679
2033741336, 1478062456
3090282385, 3653297921
1603411838, 1123685336
3503828929, 3489925622
3797665021, 2169209243
123784565, 1678138086
472523409, 2348769008
2495118810, 637187490
2600129356, 1832321810
439250217, 786949982
3905850758, 654853181
417052556, 1295401842
3847805056, 2290856608
4085579495, 61256912
3698117644, 2700519235
4261982080, 3054916296
3455670509, 1678895406
3094596457, 1190226392
552208364, 2736271059
1841456649, 1112170677
1952225441, 2946704338
1201583534, 414840823
87792601, 3496973797
2733388765, 3128772302
4012320158, 1678105708
4011611484, 3563513543
710291801, 3148548269
4022591143, 2370833878
3654276034, 706916711
3541708240, 1470032075
1039993269, 2995721000
1819669063, 2160457188
4015408652, 3701861860
2972563965, 2126520245
3524057234, 2954800964
2409431849, 318323177
2797426066, 2511183630
3005508154, 2489245096
1701885342, 2869005555
3838846336, 1941453235
1596839301, 990684634
776386056, 3851553624
1844436884, 260055659
2590587304, 2180853908
2641992183, 1311796260
254029657, 2303805112
2185017161, 3234778143
1075564222, 2723136320
304689680, 424041041
1316318419, 3972194578
3297597932, 4126265461
2286542598, 4160290868
568546963, 260225596
573479867, 2124502810
69144303, 2598635368
1191174564, 938822194
963965782, 3420833075
323836929, 1057421325
3265188657, 794380991
2240913649, 1280968788
2924621836, 3199044137
2878324744, 3757834731
206047507, 2642404733
151426465, 3556554871
2829461655, 768470275
1881476516, 1777220330
906216585, 1401552054
1521382790, 3946664455
1050153058, 678646702
2582269362, 690948649
3966825627, 2189860308
103174040, 807668240
1976338926, 1048920757
2533197096, 3416708813
2048660253, 1626363792
1026505399, 869210655
3709149852, 3686951188
440716226, 2093945905
1441167688, 1726406765
850816133, 2676589848
1499794920, 3300498434
586477261, 3452260057
1998844535, 2497405523
3128439870, 991635909
3510050291, 3653650294
2406813587, 276112618
1683122930, 3314061556
3142030016, 1617424495
1959623561, 1468777410
1614614617, 2033462483
183763951, 309743515
2820278797, 892912531
1584240996, 2285280940
1481683245, 2280394296
3817498615, 3424493094
1175686657, 98379425
